id,study_hours_per_day,sleep_hours,phone_usage_hours,focus_score,screentime_to_sleep_ratio,diligence_score,recreation_effort_minutes,recreation_effort_score,study_efficiency,sleep_quality,productivity_index,study_focus_interaction,screentime_focus_interaction,screentime_diligence_interaction,attendance_focus_interaction,breaks_study_efficiency,stress_level_bin,productivity_score
14053,7.44,3.97,1.99,75,3.195668597330647,-0.32821321186182517,335.20000000000005,4,2.488294314381271,297.75,403.0992,558.0,951.75,-4.165025658526561,5418.0,34.836120401337794,2,62.86
1543,4.74,6.89,7.17,83,1.6790015962850096,0.024598419190427007,479.4,4,0.580171358629131,571.87,329.60727599999996,393.42,960.3100000000001,0.2846037100332405,6953.74,5.221542227662179,1,57.32
16576,1.33,5.44,5.64,47,1.9591986767138392,0.4053738387854467,435.40000000000003,5,0.20030120481927713,255.68,52.170846000000004,62.510000000000005,501.02,4.321285121452862,3922.62,2.2033132530120483,2,27.3
3126,3.96,3.69,3.29,79,2.9450013546464375,-0.2982678612262368,321.4,4,0.923076923076923,291.51,210.69773999999998,312.84,858.7300000000001,-3.242171651529194,5320.65,1.846153846153846,0,49.8
1156,6.36,6.27,3.76,52,1.4606920746292458,0.6532376590482395,397.2,2,1.3361344537815127,326.03999999999996,294.63844800000004,330.72,476.32,5.983656956881874,4632.68,8.016806722689076,3,55.74
16079,7.55,6.18,3.95,80,0.9690988513185568,0.5926179087019907,484.79999999999995,6,1.525252525252525,494.4,446.1748,604.0,479.19999999999993,3.549781273124924,5909.6,3.05050505050505,1,70.17
5985,5.43,8.09,6.26,50,1.2866147571375601,-0.2935614594115364,507.4,3,0.7479338842975206,404.5,145.00815,271.5,520.4999999999999,-3.0559747924740934,2670.5,4.4876033057851235,2,47.25
32,5.48,3.47,5.38,31,5.070584845865745,-0.6332366632509276,288.20000000000005,3,0.8589341692789969,107.57000000000001,159.99298400000004,169.88000000000002,545.6,-11.144965273216327,2919.5800000000004,8.589341692789969,1,39.03
7187,8.2,8.36,11.77,75,1.1111111111111112,-0.4442613399027941,557.5999999999999,5,0.6421299921691465,627.0,258.8535,615.0,696.7499999999999,-4.127187847696956,3156.7500000000005,4.494909945184025,3,55.12
18175,6.57,6.93,2.7,55,1.5437887750685326,-0.013901217996340642,526.8,6,1.7756756756756757,381.15,306.38866500000006,361.35,588.5,-0.14874303256084487,4663.450000000001,7.102702702702703,0,65.82
17539,8.8,9.09,3.64,33,1.3045869541304587,-0.5073051770114297,631.4,7,1.896551724137931,299.96999999999997,173.92056,290.40000000000003,391.38,-6.016639399355556,1976.3700000000001,9.482758620689655,3,63.2
9779,1.52,3.18,4.74,74,3.907576233888715,0.07084320672205541,234.8,1,0.26480836236933797,235.32000000000002,102.27806400000001,112.48,919.8200000000002,0.8805810595551489,6728.820000000001,2.64808362369338,0,37.74
9176,2.96,4.95,3.0,65,2.811553221571399,-0.26426254486884504,329.0,2,0.74,321.75,80.86572,192.4,904.7999999999998,-3.6785346245743225,2731.9500000000003,4.4399999999999995,2,37.49
15647,9.51,7.07,2.26,74,1.8186960825908638,0.18692601765456543,528.2,6,2.9171779141104297,523.1800000000001,640.192278,703.74,951.64,2.4038685870377114,6731.78,8.75153374233129,0,86.75
6300,9.58,9.36,8.82,31,1.2349108001281917,-0.42358590162395116,603.5999999999999,5,0.9755600814663951,290.15999999999997,169.13011000000003,296.98,358.36,-4.896653022772876,1765.45,7.8044806517311605,2,59.94
1610,2.9,6.56,9.44,70,1.6857186404511506,-0.11381891474526402,393.59999999999997,2,0.2777777777777778,459.2,178.11219999999997,203.0,774.1999999999999,-1.25883719708262,6141.799999999999,1.3888888888888888,2,39.08
939,6.88,6.82,5.95,33,2.2284122562674096,-0.47067649424982805,450.20000000000005,3,0.9899280575539567,225.06,181.336848,227.04,501.6,-7.154282712597387,2635.71,3.959712230215827,3,48.28
14134,6.32,5.73,6.09,94,2.1130692723782936,1.147091471796324,458.8,5,0.8913963328631876,538.62,575.06944,594.08,1138.3400000000001,13.891277723453486,9099.199999999999,11.58815232722144,1,68.42
4023,9.31,3.73,4.36,91,1.289198606271777,0.1625681976768348,255.8,1,1.7369402985074627,339.43,712.5036100000001,847.21,437.71000000000004,0.7819530308255755,7653.099999999999,24.317164179104477,2,74.63
19327,1.93,3.45,9.09,34,2.1761808171544477,-0.44684151364012603,312.0,4,0.19127849355797819,117.30000000000001,62.54242200000001,65.62,255.34,-3.355779767437346,3240.54,0.19127849355797819,1,19.88
8749,3.01,5.9,9.01,47,2.435180477885104,-0.8140806693791401,445.0,5,0.3006993006993007,277.3,83.35412400000001,141.47,675.39,-11.698339218978242,2769.2400000000002,0.9020979020979021,2,27.44
745,7.87,5.71,2.42,99,1.2747329714585884,0.14535984389723397,349.6,1,2.301169590643275,565.29,477.295038,779.13,720.7199999999999,1.0582196635718633,6064.74,23.01169590643275,2,75.79
4083,2.18,8.65,3.38,80,0.7478904172927984,0.5917841348808445,629.0,7,0.497716894977169,692.0,144.50784,174.4,517.5999999999999,3.828843352679063,6628.8,4.479452054794521,3,52.79
18570,0.88,5.43,6.91,79,2.3347449825078255,-0.49021037467998346,401.79999999999995,4,0.11125158027812895,428.96999999999997,29.386104,69.52,1001.72,-6.21586755094219,3339.3300000000004,0.7787610619469026,3,25.89
5582,2.55,6.39,9.52,48,1.4676889375684559,-0.5206176103216698,448.4,4,0.2423954372623574,306.71999999999997,104.56631999999999,122.39999999999999,450.24,-4.883393184817263,4100.64,3.151140684410646,2,29.49
2877,6.63,3.51,2.96,82,3.189974366277414,0.24179297616452408,282.6,2,1.6742424242424243,287.82,472.71237,543.66,918.4,2.7080813330426694,7129.900000000001,16.742424242424242,0,66.6
4701,0.91,3.31,5.84,82,3.805496828752643,-0.0369131155583983,305.6,4,0.13304093567251463,271.42,45.03317,74.62,1033.2,-0.46510525603581865,4948.7,1.1973684210526316,3,24.85
9933,9.39,6.94,0.81,80,1.8023339576429906,0.12749812395951576,529.4000000000001,6,5.1878453038674035,555.2,576.0201600000001,751.2,1000.8,1.5950015307335421,6134.400000000001,15.56353591160221,3,81.38
16236,7.69,9.44,4.71,86,1.4860713907425063,-0.11914255368469158,571.4,4,1.3467600700525395,811.8399999999999,467.43511200000006,661.34,1206.5800000000002,-1.671570028196223,6078.4800000000005,1.3467600700525395,4,74.37
2651,3.48,3.62,2.29,99,2.8251864125932062,0.35195745700906994,293.20000000000005,3,1.0577507598784195,358.38,165.23179199999998,344.52,1012.7700000000001,3.6005247852027855,4748.04,9.519756838905776,2,48.18
15763,8.66,5.12,4.93,72,2.6420620972466313,0.2856260557082748,357.2,3,1.4603709949409782,368.64,516.212208,623.52,974.16,3.864520533732958,5960.88,20.445193929173694,1,70.45
10608,6.85,9.64,2.32,73,1.3504823151125402,0.32952284104132307,696.4000000000001,8,2.0632530120481927,703.72,270.577055,500.04999999999995,950.4600000000002,4.290387390358027,3950.0299999999997,12.379518072289155,1,73.65
5646,7.36,7.48,4.7,73,0.7365325491244485,0.22308042035284034,550.8,7,1.2912280701754386,546.0400000000001,519.710944,537.28,402.22999999999996,1.2291731161441501,7061.29,5.1649122807017545,4,67.68
1821,2.72,9.11,3.61,52,0.3797607287893755,-0.09284075843267936,568.5999999999999,4,0.5900216919739697,473.71999999999997,83.67590399999999,141.44,179.92,-0.3212290241770706,3076.3199999999997,7.670281995661606,2,44.17
14229,9.49,3.11,3.07,83,5.268402442944391,0.36945749054750454,204.6,0,2.3316953316953315,258.13,398.56102000000004,787.6700000000001,1360.3700000000001,6.0554082700736,4199.8,30.31203931203931,3,64.57
7413,0.99,8.63,9.46,86,0.7264511644073687,0.24235276149372362,565.8000000000001,4,0.09464627151051624,742.1800000000001,35.230932,85.14,539.2199999999999,1.519551814565647,3558.6800000000003,1.2304015296367112,4,29.75
9522,8.01,5.98,1.3,38,1.2840662096639357,0.5111466481907739,409.8,4,3.482608695652174,227.24,294.426774,304.38,291.84000000000003,3.925606258105144,3675.7400000000002,41.791304347826085,1,67.09
18081,2.03,4.82,3.64,38,2.854179630781995,-0.9080000851257631,396.20000000000005,5,0.4374999999999999,183.16000000000003,45.31974999999999,77.13999999999999,522.88,-12.494081171330501,2232.5,0.8749999999999998,4,21.73
7146,7.23,9.26,4.24,78,1.1262282690854117,0.13615678775536222,597.6,5,1.3797709923664123,722.28,393.742908,563.94,813.5399999999998,1.4201152962884276,5445.959999999999,11.038167938931299,4,68.85
957,4.06,9.31,1.32,38,0.8839007625389325,-1.0646995166907567,628.6,6,1.7499999999999996,353.78000000000003,91.95087999999998,154.27999999999997,312.74,-8.762477022364928,2264.8,13.999999999999996,4,46.5
2110,7.76,6.19,1.02,34,2.9769019544500077,-0.7518136895112427,477.40000000000003,6,3.8415841584158414,210.46,122.05238399999999,263.84,626.62,-13.855926297692204,1572.84,11.524752475247524,4,50.01
11097,8.1,8.47,4.84,97,0.9927989611616103,0.4688587544217995,569.2,5,1.386986301369863,821.59,509.2907399999999,785.6999999999999,815.77,3.9431021246873335,6287.539999999999,4.160958904109589,0,84.55
5108,7.51,5.9,3.93,63,1.1659040840535502,-0.10119167341506731,441.0,5,1.5233265720081137,371.70000000000005,275.787477,473.13,433.44000000000005,-0.6961987130956632,3672.27,3.0466531440162274,3,56.93
12140,6.89,3.03,10.42,54,4.628835367865391,-0.031856065619322305,242.79999999999998,2,0.6033274956217163,163.61999999999998,191.94575400000002,372.06,757.62,-0.4469406006390919,2785.86,5.4299474605954465,0,39.56
7631,5.34,4.44,10.13,31,1.5019139833370863,-1.1304001330237081,344.40000000000003,4,0.4797843665768194,137.64000000000001,88.00106399999999,165.54,206.77000000000004,-7.539768887268134,1647.9599999999998,4.797843665768194,1,26.72
19572,2.18,3.02,6.57,78,4.217146640185368,0.703628523210829,202.2,0,0.28797886393659183,235.56,143.51376000000002,170.04000000000002,993.7199999999999,8.96422738570596,6583.200000000001,2.015852047556143,0,38.52
18195,4.63,8.06,8.5,42,0.8013894057809204,-0.6375649574708928,507.6,3,0.48736842105263156,338.52000000000004,82.31491799999999,194.46,271.32,-4.118669625261967,1777.86,4.386315789473684,4,31.39
19261,8.38,8.09,5.8,52,1.6252626374984553,0.5446452294488449,531.4,4,1.2323529411764707,420.68,376.62736800000005,435.76000000000005,683.8000000000001,7.16208476725231,4494.360000000001,11.091176470588236,4,63.48
7923,7.43,4.98,5.8,81,1.170447701264806,-0.1248942820946225,351.8,3,1.0926470588235293,403.38000000000005,250.12054799999999,601.8299999999999,472.23,-0.7281336646116492,3366.36,9.833823529411763,2,56.35
10633,1.0,7.85,5.2,89,1.1743726913768946,1.1239481248741483,573.0,7,0.16129032258064516,698.65,78.1865,89.0,820.5799999999999,10.362801711339646,7818.65,0.3225806451612903,1,50.63
8847,4.56,8.14,1.26,82,1.7602260164598944,-0.471665796260017,595.4000000000001,7,2.017699115044248,667.48,185.80084799999997,373.91999999999996,1175.06,-6.758970860406043,4074.58,4.035398230088496,1,64.72
18120,8.78,4.77,2.01,32,2.2762523579962277,0.028040589001600297,293.2,1,2.916943521594684,152.64,257.696512,280.96,347.52000000000004,0.3045207965573793,2935.04,37.920265780730894,3,58.93
16040,8.76,8.73,3.51,86,1.1144198831748942,1.321968729388201,525.8000000000001,4,1.942350332594235,750.7800000000001,691.132464,753.36,836.7800000000001,12.862755736947197,7889.639999999999,19.42350332594235,0,89.97
14375,6.26,8.47,3.71,83,1.201747137291937,-0.39326923724193713,537.2,4,1.3290870488322717,703.0100000000001,228.04366199999996,519.5799999999999,844.9399999999999,-4.00348083512292,3642.87,3.987261146496815,1,67.28
10391,5.23,9.7,1.38,48,0.47830120606123094,0.04028798323925146,595.0,4,2.197478991596639,465.59999999999997,204.84864000000002,251.04000000000002,222.72000000000003,0.18693624223012678,3916.7999999999997,10.987394957983195,1,65.78
2960,9.24,4.83,6.54,61,2.7571931277168287,0.5424411068816941,307.8,1,1.2254641909814323,294.63,459.81751199999997,563.64,812.52,7.225315543664165,4976.38,9.803713527851459,3,61.49
4640,1.3,8.52,0.98,36,1.5092125337401716,-0.2217906398676113,530.2,3,0.6565656565656566,306.71999999999997,35.207640000000005,46.800000000000004,462.96000000000004,-2.8522276286974817,2708.28,6.565656565656566,4,33.81
2399,1.68,9.02,2.08,46,1.0154084912980823,-1.1840351737098027,562.1999999999999,4,0.5454545454545454,414.91999999999996,31.267488000000004,77.28,421.36,-10.845762191181793,1861.16,2.727272727272727,4,32.63
7310,0.9,3.36,4.64,67,3.4632549836358226,0.3846703001788763,261.6,2,0.1595744680851064,225.12,46.557629999999996,60.300000000000004,779.8799999999999,4.47756229408212,5173.07,0.9574468085106383,4,23.68
7251,3.39,8.19,11.35,40,0.7886704920034184,-0.26798693852270333,556.4,5,0.2744939271255061,327.59999999999997,77.73948,135.6,258.4,-1.7311956228566636,2293.2,2.7449392712550607,3,25.71
5487,7.96,3.78,5.12,63,0.997090716741603,-0.7194737633687612,303.79999999999995,3,1.3006535947712419,238.14,251.19133200000005,501.48,237.51000000000002,-2.7124160879002304,3155.67,6.503267973856209,0,57.45
18708,9.45,9.14,8.56,50,1.2985450169565693,-0.0124791947341412,645.4000000000001,8,0.9884937238493723,457.0,449.7727499999999,472.49999999999994,593.5,-0.14812804149425604,4759.5,9.884937238493723,2,70.47
17423,8.18,4.36,8.01,73,2.290759000229305,-0.017430456500783564,357.6,3,0.9078801331853495,318.28000000000003,358.761712,597.14,729.27,-0.1741302604428278,4385.84,4.539400665926748,3,53.67
15584,1.58,5.48,2.48,81,2.1474183543149055,-0.07913028676196938,379.8,3,0.4540229885057471,443.88000000000005,56.24721,127.98,953.37,-0.9313634751883796,3559.9500000000003,1.8160919540229885,3,37.13
13867,5.25,8.17,4.12,60,0.7881532248194837,0.08311013736665172,595.2,7,1.025390625,490.2,165.1545,315.0,386.40000000000003,0.5352292846412371,3145.8,8.203125,3,51.07
9597,2.04,4.74,2.02,63,1.7127188356886733,1.0557042807650363,399.40000000000003,5,0.6754966887417219,298.62,125.47407600000001,128.52,511.56000000000006,8.572318759812095,6150.69,4.052980132450331,0,46.12
16630,0.51,4.93,3.36,97,2.914216183329953,0.007974171428109042,369.79999999999995,4,0.1169724770642202,478.21,32.076348,49.47,1393.8899999999999,0.11458884342192692,6289.4800000000005,1.4036697247706424,2,40.33
2625,2.87,8.96,10.02,98,1.7620801249860507,0.5743325550048636,582.6,5,0.2604355716878403,878.08,212.32317399999997,281.26,1547.42,9.068711043526797,7398.0199999999995,1.3021778584392016,3,49.41
15784,3.52,5.5,8.86,37,2.3995637156880565,0.23197682632169556,446.0,5,0.35699797160243407,203.5,104.19200000000001,130.24,488.4,3.062094107446381,2960.0,2.8559837728194726,3,26.82
9657,3.73,5.51,6.07,52,1.1032480493558339,-0.354111515404659,437.59999999999997,5,0.5275813295615276,286.52,111.643376,193.96,316.16,-2.152998013660327,2993.12,1.0551626591230552,3,32.42
3148,0.89,7.93,5.53,36,0.8120035304501323,-0.953485354542714,510.79999999999995,4,0.1362940275650842,285.48,13.790015999999998,32.04,231.83999999999997,-6.140445683255078,1549.44,1.3629402756508422,2,22.19
7024,2.87,7.34,5.4,96,0.7029015120555783,0.815212623391614,541.4,7,0.4484375,704.64,239.09625599999998,275.52,495.36,4.206497136700729,8330.880000000001,0.896875,0,60.18
14641,1.73,7.5,0.53,98,1.6437808292227702,-0.22796292203953997,474.0,3,1.130718954248366,735.0,97.790672,169.54,1208.34,-2.8107828287475276,5652.64,11.307189542483659,1,58.43
2873,7.14,8.29,8.66,92,1.4799179833554459,0.6181268434473854,505.4,3,0.7391304347826086,762.68,525.044184,656.88,1128.84,7.5844163690994195,7353.56,2.217391304347826,2,69.17
15951,2.2,6.2,4.51,70,1.7755200774068693,0.26306274180777706,382.0,2,0.3992740471869329,434.0,77.3234,154.0,770.6999999999998,2.8963207873036247,3514.7000000000003,2.395644283121597,0,42.39
8297,0.95,8.37,9.88,96,1.4574124955202485,0.990452560380969,516.1999999999999,3,0.08731617647058823,803.52,60.02783999999999,91.19999999999999,1171.1999999999998,12.08352123664782,6318.719999999999,0.8731617647058822,3,38.63
14914,9.8,4.45,3.46,34,2.345540328016176,-1.0556611114446126,295.0,2,2.197309417040359,151.3,171.49804000000003,333.20000000000005,354.96000000000004,-11.021102003481756,1749.98,15.381165919282513,1,57.49
12988,5.21,8.72,4.0,98,1.479188166494668,0.1791154572366799,583.2,6,1.042,854.5600000000001,280.05313,510.58,1264.2,2.3105893983531707,5375.3,6.252000000000001,1,69.59
19727,3.54,5.0,1.53,40,2.459508098380324,-1.024203307143483,302.0,1,1.3992094861660078,200.0,72.15935999999999,141.6,492.0,-12.597700677864843,2038.4,1.3992094861660078,1,38.01
76,6.63,6.77,7.89,41,1.6038989809481612,-0.5616850072571778,505.2,6,0.7457817772778402,277.57,242.77137299999998,271.83,445.26,-6.099899178812951,3661.71,9.695163104611924,0,53.44
17381,4.35,6.93,11.53,47,1.9117010532390708,-0.027350948374196715,529.8,6,0.34716679968076614,325.71,118.27432499999999,204.45,622.75,-0.3624000659581065,2718.9500000000003,4.860335195530726,1,33.91
14693,9.7,5.46,1.59,62,1.2891411829335286,0.11135003661466536,403.6,4,3.7451737451737452,338.52,567.36076,601.4,436.48,0.7839042577672442,5849.08,48.68725868725869,0,80.97
15295,9.07,6.17,8.19,50,0.9447415329768271,0.5514674808547358,389.2,2,0.9869423286180632,308.5,428.69355,453.5,291.5,3.21505541338311,4726.5,8.882480957562569,2,61.31
18472,7.8,7.89,5.49,60,1.0366240020276265,0.5600670706427925,563.4,6,1.2018489984591678,473.4,376.03799999999995,468.0,490.80000000000007,4.581348637858043,4821.0,8.412942989214175,3,64.7
17931,3.33,9.6,6.77,71,0.9311530048953235,-0.1386985458787461,671.0,7,0.4285714285714286,681.6,202.336794,236.43,634.74,-1.23996500015599,6076.18,1.2857142857142858,4,49.12
6651,7.22,9.55,0.52,93,1.0082713851952674,-0.5022285248766634,645.0,6,4.75,888.1500000000001,320.01783599999993,671.4599999999999,895.5899999999999,-4.836460694562268,4432.38,23.75,3,79.04
4947,8.71,5.19,9.51,55,1.5218647659410514,-0.020073847669676032,381.40000000000003,3,0.8287345385347289,285.45000000000005,433.49234500000006,479.05000000000007,434.49999999999994,-0.15858339659044063,4976.95,7.45861084681256,0,60.26
13676,5.82,3.84,9.78,33,2.587867742775319,-0.929150221397505,347.4,4,0.5398886827458257,126.72,124.76217599999998,192.06,328.02,-9.2357532006912,2143.68,4.3191094619666055,3,27.06
10452,7.25,6.49,1.16,66,1.9072562008935445,0.2986371114843739,392.40000000000003,2,3.3564814814814814,428.34000000000003,380.88599999999997,478.5,817.0799999999999,3.6971274401765486,5253.599999999999,43.63425925925926,3,66.3
9967,6.66,5.63,2.33,81,1.5840880838217013,-0.4290236507974363,449.8,5,2.0,456.03,317.20248,539.46,722.52,-3.8268909651131318,4762.8,6.0,4,58.87
19759,7.09,4.17,7.11,86,2.409494126108847,-0.6457157217382311,268.2,0,0.8742293464858201,358.62,263.285732,609.74,864.3000000000001,-6.489443003469223,3713.48,8.7422934648582,4,48.14
93,9.17,4.78,3.79,62,2.7985777034093284,0.27204795596771164,379.8,4,1.9144050104384134,296.36,549.835034,568.54,829.5600000000001,3.640001650847982,5996.0199999999995,7.6576200417536535,1,72.59
5166,4.03,9.19,0.85,87,1.4840604939614843,0.03385325549074173,617.4,6,2.1783783783783783,799.53,188.347692,350.61,1186.68,0.4617584048937172,4673.64,28.318918918918918,2,64.96
16562,6.2,3.05,8.39,82,3.153064568993773,0.8776129329737702,196.0,0,0.6602768903088392,250.1,411.85484,508.40000000000003,788.84,8.44263641520767,6642.820000000001,4.621938232161874,0,52.67
2731,0.55,9.81,4.91,71,1.0936703699928652,-0.7640307555656193,688.6,8,0.09306260575296109,696.51,18.31445,39.050000000000004,761.83,-8.198050007219095,3329.9,0.7445008460236887,0,43.07
7171,1.87,8.13,8.3,91,1.3331693518632395,-0.23674840341399683,525.8000000000001,4,0.2010752688172043,739.83,82.004923,170.17000000000002,986.4399999999999,-2.5663526930077256,4385.29,1.6086021505376344,3,40.04
6791,4.97,4.97,5.78,38,1.8929792798229736,-1.0048669316432584,332.2,2,0.7330383480825958,188.85999999999999,95.71424799999998,188.85999999999999,357.5800000000001,-9.455797826763064,1925.84,0.7330383480825958,3,32.22
12350,2.44,8.89,5.61,99,1.1877179169947139,0.8213003770131441,569.4000000000001,5,0.3691376701966717,880.11,167.78757599999997,241.56,1045.44,8.672931981258802,6876.539999999999,2.21482602118003,4,52.78
4810,8.67,5.49,5.97,62,2.7918411946822066,-0.15138472036040218,412.40000000000003,4,1.2439024390243902,340.38,449.544702,537.54,950.4599999999999,-2.320727763124965,5185.0599999999995,4.975609756097561,0,67.78
11323,4.02,3.79,10.99,84,4.2970192561329466,0.4100749633218517,333.4,4,0.33527939949958296,318.36,256.46796,337.67999999999995,1368.36,6.680121152512965,6379.8,0.33527939949958296,2,36.56
19929,8.1,7.64,11.15,82,0.8611438293417092,0.07263671980109394,514.4,5,0.6666666666666666,626.48,418.84452,664.1999999999999,539.5600000000001,0.47794961629119814,5170.92,3.333333333333333,0,65.88
2338,8.49,9.47,6.01,73,1.5278217717242109,0.3545269562556201,670.2,8,1.2111269614835949,691.3100000000001,567.3994349999999,619.77,1056.31,5.130005057018823,6683.15,6.055634807417975,4,74.97
11306,8.19,6.87,0.71,82,1.8774559743850967,0.14554580591179941,428.2,2,4.7894736842105265,563.34,489.51466199999993,671.5799999999999,1057.8,1.8775408962622124,5976.9800000000005,62.26315789473684,2,79.45
16253,1.62,9.22,1.25,54,0.6127318078299534,0.0029814375610359343,579.2,5,0.7200000000000001,497.88000000000005,70.430148,87.48,305.1,0.01684512221985303,4347.54,5.760000000000001,4,44.4
7844,3.75,8.96,5.22,82,0.9619462113603391,0.45588097060947536,540.6,4,0.6028938906752411,734.72,218.41725,307.5,706.8399999999999,3.9296939666536774,5824.46,7.234726688102894,0,61.55
12870,8.59,7.7,0.64,87,0.6388780677834047,0.4814683396991916,475.0,3,5.23780487804878,669.9,643.675329,747.33,428.04,2.3688242313200227,7493.3099999999995,5.23780487804878,4,81.89
1885,2.34,9.18,2.24,56,0.5315325127981702,-0.009360600931892837,618.8,6,0.7222222222222221,514.0799999999999,122.12928,131.04,273.28,-0.04567973254763705,5219.2,1.4444444444444442,2,51.74
18511,1.99,9.58,4.29,95,1.6303099885189438,0.62601632656733,584.8,4,0.3761814744801512,910.1,147.00528000000003,189.05,1483.9,9.778375020981695,7387.200000000001,1.5047258979206048,2,59.2
5773,7.09,5.34,1.31,61,2.5912750421269424,0.042235038510944255,409.4,4,3.069264069264069,325.74,383.099642,432.49,844.24,0.5845329329914685,5403.38,12.277056277056277,2,65.34
4323,6.97,3.62,9.67,64,2.513117923225628,0.6879376890905685,240.20000000000002,0,0.6532333645735707,231.68,426.5863039999999,446.08,582.4,6.260232970724173,6120.32,1.3064667291471415,0,52.0
8190,2.11,3.93,5.71,33,2.096158738234546,-0.6075508350522072,324.8,3,0.31445603576751113,129.69,29.669342999999998,69.63,271.92,-5.006218880830187,1406.1299999999999,0.31445603576751113,1,17.49
11368,0.52,9.82,11.7,93,0.8990937786376133,-0.10658323199572857,607.2,4,0.040944881889763786,913.26,30.12828,48.36,821.19,-0.9411299385222833,5793.9,0.24566929133858273,2,38.35
19610,5.5,4.26,5.52,86,1.896268481577094,0.8962382792358538,332.6,3,0.843558282208589,366.35999999999996,371.49420000000003,473.0,694.8799999999999,7.241605296225697,6754.4400000000005,1.687116564417178,2,54.14
16379,0.93,4.21,7.33,90,3.664212776062693,-0.3232881863514894,334.6,3,0.11164465786314526,378.9,34.75224,83.7,1388.7,-4.988336715403482,3736.8,1.339735894357743,3,24.49
12209,3.43,9.5,7.05,53,1.6503525944637407,-0.5722076954129705,659.0,7,0.4260869565217391,503.5,131.634139,181.79000000000002,831.04,-8.972216664075377,3837.73,0.8521739130434782,3,44.11
16344,8.79,3.86,9.6,65,4.555814555814556,0.021528349478797688,290.6,2,0.8292452830188679,250.9,394.2314999999999,571.3499999999999,1143.35,0.37868366733205133,4485.0,3.3169811320754716,4,49.08
2759,2.44,3.84,0.76,83,3.4444155167925024,0.6850410454799452,313.4,3,1.3863636363636362,318.71999999999997,129.75456399999996,202.51999999999998,1098.0900000000001,9.063093031699674,5317.8099999999995,2.7727272727272725,4,39.87
12858,1.74,8.82,9.1,32,1.4816914182065526,-1.253937790255929,611.2,7,0.1722772277227723,282.24,28.881216,55.68,418.24,-16.388966918644993,1659.84,2.0673267326732674,4,18.3
10882,1.29,8.55,6.18,64,1.4512922465208746,0.019567453008027164,551.0,4,0.1796657381615599,547.2,40.190208000000005,82.56,794.2399999999999,0.24283209182961707,3115.52,0.8983286908077994,0,38.83
9629,2.59,3.39,10.74,40,2.63344146269537,-0.7671677519202876,255.4,2,0.22061328790459964,135.6,57.342600000000004,103.6,357.2,-6.850808024648169,2214.0,1.103066439522998,4,8.9
9425,5.81,7.24,3.08,56,0.7913271647562491,-0.188315562369843,436.40000000000003,3,1.424019607843137,405.44,155.26179199999996,325.35999999999996,320.88,-1.0790481723792005,2672.3199999999997,9.96813725490196,1,56.0
7849,0.88,9.18,3.8,32,0.7559089423810043,0.34510021042431377,663.8,8,0.18333333333333335,293.76,24.55552,28.16,222.07999999999998,2.394995460344737,2790.4,1.8333333333333335,4,29.86
3175,6.56,7.24,9.46,81,1.3064493854439991,1.0296586654525355,539.4000000000001,7,0.6271510516252389,586.44,461.22048,531.36,766.2599999999999,9.740570975180985,7030.8,7.525812619502867,3,59.01
10041,8.86,5.55,8.93,38,1.0989010989010988,-0.16305848806977585,429.0,4,0.8922457200402819,210.9,207.12553599999998,336.67999999999995,231.79999999999998,-0.9946567772256326,2337.76,2.6767371601208456,4,43.99
2465,7.56,9.06,2.91,77,0.8619357686789538,-0.2805417340724067,586.6,5,1.9335038363171353,697.62,302.294916,582.12,601.37,-2.1910309431054964,3998.61,23.202046035805623,0,77.3
1293,9.12,9.34,3.05,66,1.0234450272990046,0.49312617921027124,591.4,5,2.2518518518518515,616.4399999999999,431.51644799999997,601.92,630.96,4.714286273250194,4731.54,29.274074074074072,4,75.57
5393,4.49,6.3,6.34,73,1.014124742104428,0.15375369340462153,492.0,6,0.6117166212534061,459.9,226.22685400000003,327.77000000000004,466.47,0.9824861008555317,5038.46,1.8351498637602184,0,53.6
5404,9.47,4.56,6.59,52,1.4404735803551854,-0.14053163177271225,304.59999999999997,2,1.2476943346508564,237.11999999999998,412.5169880000001,492.44000000000005,341.64,-0.9232928207467195,4356.04,14.972332015810277,2,60.19
12164,3.0,9.51,1.33,64,0.8873935443171067,-0.27656494011868105,603.6,5,1.2875536480686696,608.64,138.9312,192.0,540.1600000000001,-2.3342080946016686,4631.04,18.025751072961373,2,57.25
12241,4.91,5.19,9.8,31,2.419572336736659,-1.5550043126682944,375.40000000000003,3,0.4546296296296296,160.89000000000001,65.495963,152.21,389.35999999999996,-19.530854167113777,1333.93,2.273148148148148,0,27.94
8641,6.53,8.65,5.34,33,1.621777829152699,-0.43622043680349476,533.0,3,1.0299684542586751,285.45,124.07914199999999,215.49,462.98999999999995,-6.120172728353031,1900.1399999999999,1.0299684542586751,0,55.56
7842,6.62,4.77,4.47,73,2.1483965625655,0.3964160957391718,356.2,3,1.210237659963437,348.21,482.100176,483.26,748.25,4.063264981326511,7282.4800000000005,10.892138939670932,4,56.96
10760,5.11,9.41,2.06,99,0.6821804271597068,-0.22845659765348145,602.6,5,1.6699346405228759,931.59,241.613064,505.89000000000004,635.58,-1.466691356935351,4728.24,5.009803921568627,4,66.86
17611,6.5,3.68,1.53,78,1.6272751969573487,0.004181041205236213,223.8,0,2.569169960474308,287.04,349.5765,507.0,467.22,0.02504443681936492,5378.1,28.26086956521739,0,63.52
