id,study_hours_per_day,sleep_hours,phone_usage_hours,focus_score,study_efficiency_log,sleep_quality_log,productivity_index_log,diligence_score,stress_level_bin,productivity_score
9154,9.45,4.08,5.97,85,0.3043995167332188,5.848748244906387,6.478438671948305,0.2357269515914043,4,66.82
19326,5.79,5.11,5.56,64,-0.12485831137109372,5.790082487575285,5.677646116366384,-0.0942522669917911,1,53.79
12921,5.79,3.71,1.52,92,0.8318733900615719,5.832820453668384,6.032403888342842,0.4125997181174284,1,64.43
6665,9.64,5.21,10.82,47,-0.20387190335549785,5.500727457475334,5.5708241596960635,0.0326052686122526,1,53.27
3240,1.62,6.23,6.85,39,-1.5780873825500246,5.4929379789290085,3.645607429469487,-0.0483031265723542,0,26.75
18780,9.46,4.12,8.3,97,0.01705798290457677,5.990564141864818,6.670727886647214,0.8740328720949974,0,75.43
3309,9.36,8.15,2.21,30,1.070174353347576,5.499215308914927,5.53350363241051,-0.4393575740144972,1,72.55
10358,1.72,9.5,9.01,92,-1.7612603025017677,6.773080375655535,4.834322273838398,0.7246355967789236,1,51.64
363,4.93,9.14,3.28,72,0.14138597846089346,6.489326504482114,5.058270963521591,-0.5663188224350528,3,56.24
3723,3.49,8.38,9.71,68,-1.1212761482453215,6.345355619670099,5.058278311655651,0.1920531798763401,0,46.3
11017,5.19,8.36,10.93,74,-0.8323225389320273,6.42752352030078,5.933042068792708,1.0180341331193132,2,54.41
7670,1.23,4.25,6.39,32,-1.7931135655757848,4.912654885736052,3.625239089513001,0.3283735009855486,3,18.43
11789,8.89,8.97,11.92,92,-0.3738494488286425,6.715674253119745,6.63854384647152,0.5302927773963327,3,73.31
4726,3.15,6.66,0.77,52,0.5764229062518039,5.8473632031337255,5.0868771878189705,0.0325220968441732,0,54.75
8738,7.65,9.03,8.66,88,-0.23328800038598216,6.6778891819071005,6.245338796250062,-0.0306750405979544,0,76.93
2940,3.97,9.6,4.96,69,-0.40630438637815924,6.49586960307105,4.871165228121036,-0.4947210110625621,4,49.1
471,5.0,3.81,8.28,77,-0.6184236343640087,5.6814346109922935,5.553362604473521,0.4700538319267415,3,39.36
1641,7.46,4.04,1.68,98,1.0237386196929041,5.981212170643631,6.426340899646006,1.0931906942517429,2,73.07
18807,5.27,6.38,4.06,70,0.040663879253896765,6.101663339406057,5.1790533097210165,-0.2958828074242364,1,54.36
18010,7.24,5.2,3.38,34,0.5025724820092703,5.175019150203543,5.188252737209709,-0.7629316628155594,1,53.12
18266,8.65,8.29,0.86,67,1.5369828332186783,6.31974258853817,6.118140082584348,0.1180154545459953,2,81.05
13816,5.85,5.06,3.63,52,0.2338847931456224,5.572610201880802,5.047082163700142,-0.3617255286767256,4,41.11
1172,4.9,3.92,3.61,81,0.061007348108023975,5.7605408084748095,5.246376283443305,0.3413065403469035,3,46.06
15382,7.29,9.41,8.59,42,-0.2742173428747801,5.979442571880656,5.6783386279601356,0.2656064037962271,4,54.98
6085,2.45,3.36,11.01,39,-1.5896516115352568,4.8755026201047595,3.8501698355054392,-0.3250160076448423,0,14.01
9602,8.3,7.69,9.16,36,-0.20220292734778347,5.6234397219736625,4.806956077569649,-0.5322373700170538,0,52.71
18598,8.34,8.72,10.4,52,-0.31255013902979445,6.116862956502316,5.684583508320076,-0.1568859288246068,4,53.48
14993,9.12,5.76,10.35,49,-0.2187479398411717,5.642757772818427,5.723953661476955,-0.078755141879098,0,57.78
3364,1.36,8.61,5.37,37,-1.5441147698361115,5.7638422310838635,3.597094812290744,-0.3725186206865987,3,30.33
17922,6.28,9.18,3.74,83,0.28133284477312204,6.635867812428997,6.123364674943276,0.1546367378160027,0,79.54
13700,7.54,8.16,7.57,64,-0.12804555058982375,6.2581272523356875,5.793589832578992,-0.1292254685982851,0,65.64
12665,9.7,9.32,6.82,53,0.21544133095211737,6.202454542249622,5.850115677479575,-0.2039999899967034,3,70.27
1410,3.48,4.86,10.35,61,-1.1821854501410287,5.691912302085714,5.331254126962268,0.8447898459204343,1,36.33
12479,5.66,6.32,4.71,32,-0.008795131452827289,5.309455110958493,4.686666114148131,-0.2929602209132702,2,42.28
15685,5.5,9.9,11.19,57,-0.795867851254755,6.335586024975094,5.357419889382852,0.3833364442503886,3,46.87
6666,1.97,5.23,11.93,44,-1.8815166500338694,5.438600911995093,3.9090118364057296,-1.1211541775709206,2,15.22
11332,4.87,5.02,3.75,95,0.024949319047948615,6.167306825304179,5.767789432664122,0.5184265355367464,2,57.72
8634,7.03,9.5,7.47,87,-0.18634380284138927,6.717199917261079,6.116744947157694,0.8282753888979926,1,74.57
17157,2.78,8.6,10.65,94,-1.4328552523091642,6.695056985529466,5.309303873256825,0.2563090861145711,2,49.28
815,6.89,5.8,5.49,77,0.059808554309568475,6.101663339406057,6.173945668254201,0.3424927017902324,0,68.76
6500,2.97,6.25,5.45,36,-0.7755181779930729,5.41610040220442,4.568496575014148,-0.4548352683624932,4,31.16
7322,9.16,6.95,5.89,89,0.2847750936604718,6.427378029308841,6.623464840432148,0.5751058438904542,2,79.79
2131,5.07,8.86,11.78,35,-0.9245406313462969,5.736894826106403,4.9013530986948695,-0.4583732468581307,0,43.0
1797,1.23,4.87,1.89,89,-0.8542423327400147,6.071730306826638,4.242622014076692,0.2554227856353667,1,45.01
7727,8.71,3.73,6.38,91,0.16569815225203013,5.827267740172574,6.028685950472736,0.074115971931028,1,64.71
4575,5.99,7.02,9.43,86,-0.5545948568853231,6.403110514291227,6.050489815345932,0.2776742425127168,3,55.83
5190,3.23,6.68,11.87,55,-1.38241688437347,5.906451172781026,5.174903278106016,-0.0779916211969818,0,38.26
8167,2.14,5.36,3.13,37,-0.6574715779391811,5.289881887726935,4.164207446249474,-0.7240900822815292,1,34.29
3122,7.18,7.54,2.92,82,0.6052077292577616,6.426941429284118,6.0981724436403795,0.6008548190925705,0,76.99
5365,7.32,9.59,6.29,74,0.004106781952653724,6.564785982099517,5.601728220620111,-0.71269766734161,4,62.31
12410,8.47,7.73,2.97,95,0.7577644139648639,6.598985754199871,6.516530090253212,0.4579742742244767,4,79.93
4275,7.0,9.22,6.07,93,-0.009950330853168203,6.7539745307217585,6.159543279717022,0.0923656849525011,4,70.11
523,4.72,8.82,11.9,35,-1.0054185117701626,5.732369931508114,4.461465621683228,-1.3667492821213194,1,35.25
3089,6.41,7.78,11.5,95,-0.6678693733756768,6.605433229790841,5.988768779288813,0.2184765858568342,2,59.77
14983,3.46,5.46,9.5,99,-1.110106668093845,6.292568639891403,5.3262292599813925,0.525608245486375,2,43.34
11619,1.93,4.65,2.54,64,-0.6066067242288888,5.6957503029589365,4.019005884342722,-0.7994999662838497,1,34.22
19984,3.9,4.25,5.07,31,-0.44238205193580615,4.880906187421472,4.657309592321952,-0.3644302921371236,0,35.84
15734,3.26,4.96,3.25,87,-0.2651917875577093,6.06731385939142,5.322182143894421,-0.0155157154087529,4,45.02
5253,8.02,8.02,8.21,91,-0.13835142838879255,6.592797928395273,5.936946532579025,-0.33868422550142,4,63.79
18061,6.26,3.47,5.77,70,-0.07832090181217652,5.492649836008127,5.874912977885458,0.5689365407131078,2,50.14
1532,4.71,8.92,3.88,86,-0.03545731183672932,6.642643242845426,5.550692015929206,-0.1403517287501391,1,66.76
11819,2.83,8.55,2.53,49,-0.22102115929005908,6.037751581059296,4.039522804508934,-0.4907773482162816,0,45.28
13762,9.87,5.06,2.27,87,1.1047098685362282,6.087274601953958,6.366357405259905,0.2452258309158808,0,83.32
11602,9.31,5.81,9.39,34,-0.10975471382216027,5.2859410954799815,5.23303203861968,-0.1582779009767736,1,51.77
2831,3.19,5.04,2.52,35,-0.09844007281325252,5.172754143572691,4.247922077822121,-0.9402302909565382,2,32.05
8269,3.02,4.83,4.8,93,-0.6526010861655953,6.107445960817738,5.060178393786203,0.1786905181917555,1,48.01
9727,4.14,5.72,3.67,91,-0.12046328384358301,6.254828311908557,5.872760247843567,0.8766134800446203,4,55.05
7489,5.45,3.03,0.8,58,1.1078289437730338,5.169005630067697,5.728070582681403,0.158616823051633,0,57.6
12071,6.34,9.24,6.78,36,-0.20467756974116574,5.807060824109703,4.880484694431207,-0.1538479972222279,4,46.36
13922,5.56,9.99,8.45,58,-0.5304166332431602,6.362027603206881,5.658495554953866,0.3450636823927132,1,59.88
17526,7.57,3.39,8.74,87,-0.25204805020508625,5.686738040046943,6.195327359838404,0.7771273049044383,2,56.26
13871,9.06,4.78,7.15,51,0.10585119280211663,5.496266179227691,6.084085619045983,-0.0002114823758485,1,62.83
1299,1.56,9.04,6.14,67,-1.5210269550900473,6.406351793795051,4.245312353457955,0.472864712129613,0,45.28
6273,4.07,6.42,5.52,47,-0.4712313764840579,5.709565719411929,5.187223356892449,-0.2661068451081349,0,48.99
5499,8.65,4.7,7.53,33,0.013969959440200132,5.044070070182493,4.890282622250882,-0.5889997797106756,1,46.58
15094,3.96,8.62,11.06,30,-1.11365016603265,5.555282466337757,4.5024781068845385,-0.5373280746353964,4,27.42
3276,1.07,7.47,10.44,78,-2.3694573374778374,6.367603825834317,4.04719823621009,-0.0029037614194833,1,34.75
9294,5.91,3.45,9.55,56,-0.5794800285040687,5.263725921778417,5.115627325872235,-0.0804890573785253,4,28.61
6230,6.7,4.76,4.56,71,0.18650941813442942,5.822927545284644,5.947004458366122,0.2816146492911732,0,61.99
1480,7.49,8.27,3.09,80,0.6050238274744177,6.494661143709481,6.208180928343046,-0.041501334143436,3,75.16
18335,4.38,5.91,9.26,82,-0.8512041153542688,6.18336507868226,5.651709802948824,0.9599950611508548,4,43.29
1601,0.59,6.63,4.69,80,-2.266342990220612,6.273631438871653,3.305347056005321,-0.3502925831377699,3,33.22
10151,3.73,4.82,5.04,38,-0.48199577829099943,5.210360087788895,4.819433899986415,-0.2438982171135357,3,32.52
5091,4.02,8.73,3.37,66,-0.08348110647656905,6.356420111877936,5.085327986696225,-0.0590496804879932,0,58.28
7067,4.91,5.68,10.27,75,-0.8308703862452558,6.054439346269371,5.0657217852081775,0.2081722443234356,0,43.82
16831,3.96,6.5,11.57,39,-1.1550689973357668,5.535363823031238,4.819906850246715,-0.6526191589158133,4,25.57
10987,5.91,3.32,11.95,83,-0.7844499567275399,5.6188053907249955,6.01072190076951,0.4734196896068915,3,41.66
19243,9.19,8.15,7.32,99,0.09945368153447848,6.693137777387362,6.199084612168738,-0.2221829524455482,3,75.74
15118,7.79,9.29,3.77,58,0.4904945549824073,6.289381563372166,5.742075250999002,-0.3823174314033652,2,70.89
14247,4.17,7.1,5.81,79,-0.49047608435071094,6.329542636514291,4.901610807621124,0.1164592142135934,1,49.38
3661,2.03,3.77,5.19,65,-1.1148992936428088,5.501462271355557,4.059622674162517,-0.2857310502993803,3,23.81
6048,6.61,8.65,10.53,30,-0.5563686804173726,5.558756702605943,5.263129004528324,0.1032668444871505,0,52.98
8747,0.56,5.82,11.88,48,-3.13549421592915,5.632501272651237,3.1702313140907985,-0.1718173504724389,0,21.45
4825,6.82,9.52,5.59,83,0.034306123340954627,6.672235456599872,5.559341202272958,-0.5859897417909451,0,71.97
9355,3.05,5.94,11.89,61,-1.441310226331776,5.892582997547865,4.702104591477985,-0.0586860785204864,0,31.96
5680,5.0,4.42,10.33,75,-0.8180161626058148,5.803627809625917,5.345677937907874,-0.1217844634976512,3,35.24
11549,1.48,4.45,4.76,91,-1.3588953869317761,6.003763602694999,4.821583073115285,0.5481102223094506,0,47.75
12907,6.33,9.84,11.75,60,-0.7002310354483503,6.380800273286263,5.643527247105303,-0.1886815330492284,0,58.99
397,5.82,8.31,6.03,56,-0.18888644407922708,6.142811299602506,5.49750213675168,0.2742802845048371,2,56.4
1537,0.88,4.85,7.22,90,-2.2344035805779736,6.0787883752796565,3.527541004046653,-0.0646981655077794,1,31.81
2506,4.59,3.16,8.14,82,-0.6887803613936049,5.557291274863074,5.649561741603595,0.4838146023999627,3,40.14
19928,1.63,5.72,7.01,70,-1.5921107462615969,5.992464047441065,4.378111982411285,0.0623558115998329,1,35.61
15777,1.47,9.59,9.38,53,-1.9546184769470984,6.231012802447468,3.539335136192827,-0.4779416693234941,3,26.48
16131,3.49,4.54,1.39,83,0.37860837027091665,5.931767619849855,5.620392083069887,1.282653720932708,0,58.96
15039,4.7,9.44,10.31,67,-0.8781247814120164,6.449648599548375,5.2149143986852335,-0.436198848611415,4,44.26
3010,5.72,7.54,6.6,35,-0.28417944190057887,5.575570243509278,4.7375487643775545,-1.221200990182167,2,42.19
16581,1.33,8.99,4.82,92,-1.4761213195096843,6.7179014255325695,3.9678692832384534,-0.4886010489036148,0,51.65
723,4.39,4.84,8.74,47,-0.7969118905673639,5.427062322438599,5.292709104604924,-0.0389423495999767,1,38.12
300,1.73,8.91,8.32,49,-1.6840412201878123,6.078994539593345,3.8012827113444385,-0.8983065390096096,4,25.42
3192,0.51,5.56,6.25,38,-2.654346022130349,5.353184267988877,2.942302698943866,0.128600472777399,2,22.51
14582,6.97,9.24,6.67,54,-0.09570139060673238,6.212525932217867,5.664417730330928,0.1593205232263456,3,60.31
7328,9.04,4.33,11.46,84,-0.32086433895522204,5.896384340857712,5.795227448713196,-0.2153024791737311,1,55.8
12486,8.65,7.29,2.6,40,0.8766254754817236,5.675383000134503,5.508725769000378,-0.1150387308678613,3,62.42
13369,6.81,3.35,7.65,70,-0.2391672007823671,5.457455587886334,6.073345617802416,0.930137842634894,4,47.5
4185,2.98,3.66,10.15,65,-1.3195161973888148,5.471850417308912,4.717609994218033,-0.0205296547524165,4,19.67
2713,9.02,9.91,1.35,85,1.3450290059184646,6.736195604832213,6.325876859970879,0.3679620285066186,1,93.32
15135,6.19,4.76,5.77,56,-0.08956600022767877,5.585599358978478,5.7593462681350065,0.2461883378838572,2,51.52
11496,1.01,5.04,9.64,74,-2.354670153060331,5.921471175287447,3.8713156293389477,0.3668067351011013,2,25.07
11334,3.56,6.9,8.21,64,-0.9505293054032765,6.090404494962885,4.938600543640149,-0.4314505756980751,1,41.85
18991,5.61,6.03,11.33,89,-0.7874845976416481,6.2853833804712345,5.838639083793302,0.4124599466956871,1,52.61
17345,9.92,4.35,6.76,85,0.24557058710165414,5.912827101590909,6.244873136657271,-0.0303866169069444,0,72.62
19064,2.27,5.65,9.4,88,-1.5220259746540161,6.208992359636556,4.4815758171975055,0.3300769663767409,4,29.52
13147,4.56,4.4,11.11,47,-0.9767089340387063,5.331752142634274,5.082983043681091,-0.0979743271478552,3,27.17
4582,2.02,9.61,5.51,37,-1.1702419448073644,5.8737221356264255,3.9732138292748957,-0.0533753229960267,0,41.9
19081,2.72,8.88,9.45,66,-1.3459700981029141,6.373456299030504,5.15920866676347,0.0540809974639697,0,49.06
7367,2.99,3.78,7.71,74,-1.0691984034618165,5.633789102835666,5.3312737496926355,0.3491557862237673,0,41.3
10681,3.19,7.44,1.08,84,0.42765302308352654,6.437687647688314,5.006006678563581,0.1380254791109005,4,52.35
14947,7.73,8.71,5.67,30,0.1474890026717983,5.565669172526567,5.043736939265347,-0.7692343661353288,3,54.43
2511,3.06,6.15,4.3,61,-0.5492919045937867,5.927325945991738,5.134758296291367,0.0881905149956155,4,41.36
7433,4.59,4.36,0.98,52,0.84078317936601,5.42371577594237,5.297192534161219,-0.430164215647931,2,47.66
18144,2.1,4.29,2.13,70,-0.39909565982268447,5.7047819749892845,4.471070631990459,-0.3088025102269656,2,37.85
9344,6.68,8.61,0.55,68,1.460863056617399,6.372432023615747,6.078428502973248,0.7620925694382975,2,77.1
6965,1.23,6.34,1.26,73,-0.6083506438998683,6.137338209597526,4.043343330443272,0.3363483133009568,4,38.33
1212,1.66,8.46,0.88,86,-0.12445417447340598,6.589696469871639,4.877783289682909,1.3269472393407082,2,59.66
12695,3.02,5.32,9.33,30,-1.2297954517447691,5.072670685015709,4.452947945525793,-0.2920859517071696,2,24.63
7055,9.33,4.47,4.92,47,0.4548985659633382,5.347536010335536,5.803668713766707,-0.4370316646484517,4,54.79
13394,6.73,8.67,7.68,52,-0.2544463850156223,6.111112509373878,5.258344157540754,0.0564135246079112,1,56.25
2349,1.43,8.82,3.07,36,-1.0459685551826878,5.7605408084748095,3.5203607974886397,-0.9818140151244262,1,36.72
9261,3.09,7.82,8.05,70,-1.074593666802181,6.305179796606579,5.049272760271004,-0.4136783988077523,0,47.34
17114,4.13,3.62,11.47,41,-1.1050483527190038,5.000046092541988,4.886715904471424,-0.2543456917787471,0,27.65
14123,3.35,8.99,3.71,46,-0.34072756219135125,6.024754244972624,4.833402607012798,-0.3976220823658462,2,49.16
16999,6.04,8.45,10.04,98,-0.6031210289022255,6.7191339200396545,5.793322268060917,0.1902213640538119,2,60.6
5427,4.67,3.45,8.71,77,-0.7319972106224277,5.5821796528969525,5.643656971592609,0.3446894600798717,4,37.06
16895,0.77,4.93,10.02,94,-2.6610765678591766,6.138633770324603,3.7654216112341072,0.2629551437093705,4,24.54
3426,3.68,4.51,9.07,84,-1.0066479545496314,5.9371139523579,5.10449569620786,-0.5425558344621892,1,39.71
8857,4.6,7.94,4.79,92,-0.2300759880898547,6.593701852308085,5.850003512092098,0.2551117455400004,3,62.79
12854,8.58,7.61,2.81,39,0.8118047243612613,5.693024818003241,5.538558713927757,-0.5612148001894585,3,64.15
7216,5.55,7.64,7.93,92,-0.47561846713006456,6.555186180227469,6.199752051798168,0.7043943773907421,3,62.26
5994,5.44,8.26,7.73,81,-0.47298630898365956,6.505873742205325,5.922291687995658,0.2977377867338724,3,58.31
8834,1.5,9.86,6.1,40,-1.5546296759391054,5.97736562272848,3.862160266255742,-0.7702209004354307,4,31.95
11070,2.05,4.88,1.75,37,-0.2937611185281632,5.1960631325092805,3.7177433547731185,-0.4334880261590279,1,30.47
3767,0.86,4.04,8.1,67,-2.359097303257388,5.600937311364024,3.2392326515087273,-0.6494862355567467,0,21.96
4272,0.76,3.41,11.32,79,-2.7856608038071355,5.596160143762447,4.046135838983124,0.4085569200906908,4,19.19
19684,1.11,4.09,8.33,37,-2.1288749995350096,5.019462882698935,3.6033402747276027,-0.2797407275745814,4,12.84
18233,8.13,4.17,0.74,63,1.5416758103332815,5.571050762202242,5.841942482445109,0.3586676546054581,0,68.03
786,5.9,6.89,4.98,36,-0.013468217050866704,5.513590023481677,4.481641626374542,-0.6925749434704177,2,41.67
11049,1.7,6.49,10.67,55,-1.9263931952362943,5.87759571594847,3.631621035273654,-1.20983671078406,2,19.21
19968,7.34,4.73,2.28,51,0.8054954202303718,5.485750835228167,5.6094943663588,-0.3069190551023243,0,60.67
16651,6.84,8.72,8.33,57,-0.31044728322479337,6.208670505755438,5.4629815453521955,-0.6770650757990886,3,54.01
14598,5.34,8.82,8.25,37,-0.5493978985522304,5.787939782662924,5.244487890347496,0.5368148203366873,1,51.52
6481,5.35,4.7,10.49,36,-0.7643805309527493,5.131081447172123,4.9922130416442005,-0.4865306739803001,0,34.43
12379,5.43,6.12,6.83,72,-0.3660233760568677,6.08822821554029,5.943492552146824,0.913628451606249,3,53.11
7853,9.8,4.58,7.0,93,0.20294084399669038,6.05429849127935,6.0189156442619955,0.2561619856294019,0,73.42
18855,8.16,9.78,2.32,78,0.8992793860476186,6.637048310736318,6.257258124753707,0.7726069707465504,1,85.82
16622,1.68,3.88,3.42,76,-0.9673459026744394,5.686568493921513,4.01158536823832,0.0558897978839384,2,31.08
13016,7.86,4.96,8.51,34,-0.19055727011618367,5.127766265352998,5.123568758456606,-0.0883872804896675,2,43.08
2905,2.14,7.18,8.35,30,-1.4745705142668355,5.372496764722288,3.332348785481307,-1.560187222401871,3,16.99
4626,2.66,4.12,3.63,30,-0.5542307453045349,4.817050545023591,4.148347781444289,-0.5875413692732095,2,26.56
16974,4.83,8.19,1.89,63,0.5135899655401407,6.2460486242565105,5.684527817796795,0.4038451399948659,0,68.61
996,5.36,8.89,3.48,46,0.1793409286558168,6.013568446014908,4.819843663288198,-1.2268259362275693,4,47.48
17558,2.63,8.03,8.08,74,-1.2390903464235288,6.38724962116284,4.551557783494296,-0.7377816982561604,1,41.22
154,2.71,3.87,7.42,76,-1.133661193362626,5.683987847328021,4.982088264107166,0.1215783829437858,4,30.24
7246,7.45,9.53,5.22,72,0.18044412564038018,6.531110836682166,5.436481685576287,-0.0763064879300464,3,65.86
11468,6.02,6.52,7.76,93,-0.3751086456275705,6.407473869091818,5.918514782434495,0.2029407752851593,0,63.47
6250,4.6,3.63,11.76,76,-1.0202589744215946,5.619965988563091,5.738794085543673,0.2949924574603556,2,36.89
14923,3.11,3.56,8.67,62,-1.1344055832740603,5.39689492990903,4.577569672047761,-0.729060739598783,0,28.83
8055,5.74,7.5,10.93,83,-0.7315970257783496,6.4337436283388625,5.330205628248194,-0.7497513595763028,3,47.41
19550,6.46,8.57,9.39,32,-0.47521448731662563,5.614003635409415,4.7216396481733645,-0.3415738171218589,1,44.41
5523,5.22,7.23,7.28,44,-0.4613455665026211,5.7624286700889344,5.170896909777126,-0.4661755556425576,1,47.43
17491,9.31,6.73,6.61,96,0.2016259194153812,6.470923335124473,6.550814699765478,1.1141041517768355,0,83.0
7505,2.35,8.5,7.01,67,-1.2262754329242003,6.3447587828872365,4.4147509311565205,0.1421541461876348,4,34.89
8926,6.6,4.67,11.87,71,-0.6678293725756556,5.803838948722121,5.807822438769518,0.3901060633559735,3,41.49
156,2.09,4.94,2.88,91,-0.6186710876584625,6.108224837716681,4.555875892266708,-0.1434744659761568,2,42.53
16148,9.2,5.36,9.84,51,-0.1640395119565056,5.610789607807036,5.640036812456231,-0.0934281205177867,0,56.07
3085,5.59,3.09,6.15,97,-0.2461330695389086,5.702882069413037,6.146145628390373,1.049497456557899,4,51.9
17324,8.08,6.19,11.13,38,-0.4062898504229548,5.460521246422891,5.149121896034179,-0.612600450285607,4,38.99
1552,8.42,5.69,9.07,75,-0.1789508784762356,6.05619836167455,5.70848788682026,-0.3939244133260284,2,57.38
13393,7.11,7.38,3.92,44,0.36819371331093287,5.782963272530642,4.889084148020429,-1.1786995387113557,0,56.97
14353,1.14,7.06,11.47,53,-2.3922974972855418,5.9247369650572725,3.848103940388023,0.0466714544011368,4,18.09
15917,5.53,7.35,1.02,74,1.00709030412113,6.298765406428915,5.750157146092774,0.3766732893886887,4,61.4
11987,8.72,5.91,6.8,58,0.11149550422534223,5.837088841964427,5.971169998838517,0.184242131100716,2,61.18
495,1.72,5.21,11.13,46,-1.9533574321305978,5.47922125225437,3.498691840857076,-0.812426040365897,2,13.49
2321,7.98,6.39,11.93,73,-0.4826117813220487,6.145193709537835,5.752692098356726,-0.0746607045502473,4,47.73
912,4.86,6.4,11.6,35,-0.95265837604503,5.4116460518550396,4.252804941937366,-1.0027089292407672,1,28.01
14803,8.32,4.92,11.56,54,-0.41185490620693543,5.5822925770684915,5.867356591248211,-0.2634593105154709,3,45.81
8777,5.08,7.84,9.94,79,-0.7671145354034447,6.428686686829338,5.503736117587601,0.333530991390602,4,45.44
151,9.2,6.08,5.45,64,0.3551233532473134,5.963887779337748,5.705721926037249,0.1226069291988585,3,61.4
14379,5.39,9.32,4.93,35,-0.09547882808872837,5.787510690186913,5.187019956803251,-0.1508771331192208,2,55.48
17201,4.63,3.65,3.43,99,0.04415728404109843,5.88984701772899,5.3452610699146055,0.0786233874598669,2,51.02
16769,8.31,5.68,6.26,92,0.13507978003065216,6.2587398097821,5.732412612812998,-0.6004486580873406,1,66.82
1364,6.5,3.12,10.61,59,-0.5800646188082087,5.21537044572711,5.153495042009023,-1.0535364162199778,2,32.99
1738,8.17,8.69,4.99,76,0.31037749674455345,6.492906279563631,5.930656934799808,-0.0153080243457779,4,69.1
3001,2.5,9.54,10.26,74,-1.5049658908373893,6.559558578664364,4.937992914104144,0.7536665113934963,0,47.68
12455,2.6,4.99,1.16,87,0.18540322333136255,6.073344028418011,5.197275512034227,0.477875430619535,2,51.19
9309,4.05,7.83,9.58,50,-0.9602485453117056,5.969985515430857,5.09568850512972,-0.5791850055815315,2,40.7
17605,0.51,3.62,7.23,84,-2.7811305679527445,5.717290824680993,3.0303545454484495,-0.2917713080425678,2,23.65
6961,7.67,8.37,3.91,52,0.44604267357273564,6.075897603082812,5.602015110704938,-0.5013047385817485,1,66.63
19023,1.14,4.48,7.09,66,-1.9596004686639967,5.689277788453319,3.6221211911713853,-0.5039508622466434,4,19.0
2883,5.06,6.8,2.15,77,0.4739640304618324,6.260728034035745,5.443285334027642,0.2072964585473183,1,61.76
3720,3.66,4.01,7.88,62,-0.8863384095908037,5.515925626363569,4.66723177957177,-0.1053267117711191,0,34.2
7127,5.6,4.55,1.8,86,0.6931471805599453,5.969474529216367,5.895413893220378,0.6640952737751906,0,65.19
9533,2.39,3.7,4.27,75,-0.7907369966098515,5.625820933186489,4.646293175204898,-0.1947840152257811,4,30.05
10235,5.48,6.87,4.93,90,-0.0789191120497098,6.426973776564523,5.3831109861306885,-0.6190707834956832,4,53.46
888,1.53,7.49,6.79,92,-1.6275731244783127,6.535357374578169,4.622295231760183,0.2408185083516088,1,46.75
5471,3.66,6.36,8.14,45,-0.9151972380527839,5.65669086712235,4.837813590468007,-0.0468520804123985,4,30.8
3201,9.37,3.84,4.12,53,0.6043586571989144,5.3157642801517575,6.077354580418388,0.529125558359959,2,63.87
15875,3.81,9.59,7.56,61,-0.809471001015041,6.371594753068658,4.916624020348098,-0.4712947948009149,3,45.54
10468,4.17,8.63,9.94,45,-0.9645097611831249,5.9619069948656565,5.0908236219358916,-0.4321468411671119,1,43.22
4823,5.06,6.69,7.76,75,-0.548829421648926,6.218101987676448,5.219363440936137,-0.1447169689312749,3,44.62
4704,2.14,7.81,8.52,92,-1.4925890197695137,6.577193540900635,4.914425082718333,0.7586182263037945,2,44.79
12653,5.58,6.17,10.13,51,-0.690455388894234,5.751524470641622,4.9556648050023995,-0.2291656408952337,0,41.6
343,1.01,5.58,5.77,77,-1.902550756071016,6.062994198246903,3.8999403836576407,-0.4045657378551386,1,35.81
12716,3.15,9.76,1.76,95,0.13217177310848302,6.832169292025542,5.358789035491307,0.4389166246399547,1,69.85
4136,7.28,4.05,1.31,36,1.1478833376748925,4.982235819574558,5.045245394691854,-0.6430944071191564,3,46.6
3237,0.93,9.67,7.05,69,-2.1582427842653074,6.503134814062462,3.622482166539879,0.0561144805715663,2,38.83
3188,5.4,3.44,9.23,56,-0.6389256263933064,5.260823162120456,5.595553849902866,-0.2045251276484454,2,38.55
4522,8.2,5.0,8.75,90,-0.1731331307395485,6.1092475827643655,6.146816933168416,0.2669245733855838,0,66.79
2223,7.48,5.89,9.86,88,-0.3728535225194033,6.250592812141702,6.3394441478869545,1.188509587284374,2,63.0
12388,9.45,9.22,8.05,61,0.043249983793816525,6.3322489017418135,5.499574078905105,-0.6108167054100387,1,68.69
16132,1.28,7.44,10.45,86,-2.191129652068723,6.461218145098508,4.264251598985498,0.6869719964829321,4,31.03
2121,9.1,5.56,9.53,33,-0.1459539126230797,5.212105669728971,5.638535329170359,-0.2656227968413363,2,53.05
6858,6.79,7.47,10.45,41,-0.5225387884296437,5.7244670658490335,5.218495105824286,-0.7710749219490541,3,41.68
992,8.88,8.42,11.02,99,-0.3027703721029827,6.725729678388825,6.392670517954309,0.1583353294258478,1,76.78
13273,8.27,4.12,7.63,96,-0.0426099960597367,5.980201354829271,5.852359157155105,-0.4682749886777119,0,65.32
17708,5.7,8.56,1.42,32,0.8566986346719094,5.612836092953377,5.047792340892589,-0.1515913479970204,0,61.18
15835,6.47,3.39,9.71,64,-0.5040017759468483,5.3797130047520305,5.320636980436923,-0.5434218168207516,4,33.04
19781,1.42,5.57,11.74,35,-2.194089778530848,5.272743115428606,3.1946937819149666,-0.6809527446349914,1,11.95
15503,2.79,8.26,3.72,62,-0.5257672037641898,6.238558972577978,4.444508988660384,-0.5217876674962934,0,47.95
